ville1,53.007425,95.797789
ville2,73.446013,7.147105
ville3,21.401476,94.609232
ville4,97.363983,96.464634
ville5,81.112021,49.741857
ville6,11.392329,70.878756
ville7,59.260469,90.694727
ville8,6.271198,0.021248
ville9,57.110186,50.888963
ville10,90.806969,92.734548
ville11,89.552604,10.608883
ville12,3.497712,86.052456
ville13,83.631559,95.618174
ville14,54.643993,1.582726
ville15,0.874296,94.288469
ville16,6.291610,43.091709
ville17,42.360999,61.308447
ville18,11.069860,51.139958
ville19,9.277133,20.769568
ville20,74.134579,79.861585
ville21,33.663705,85.885357
ville22,75.196866,33.722631
ville23,76.253689,95.752972
ville24,20.206496,10.572612
ville25,93.893202,63.042418
ville26,53.919934,32.327511
ville27,28.477998,29.704526
ville28,43.968272,74.740407
ville29,62.014950,85.264693
ville30,43.693029,48.730065
ville31,6.199287,91.421653
ville32,23.715716,90.040480
ville33,10.344480,59.669594
ville34,66.869190,70.478575
ville35,33.411775,51.706888
ville36,37.667264,73.698478
ville37,50.321203,48.464770
ville38,47.390716,95.758102
ville39,6.415518,25.616567
ville40,37.638245,85.975581
ville41,91.593476,11.556752
ville42,34.334523,60.333774
ville43,29.737843,3.927774
ville44,14.098916,60.486296
ville45,93.173525,67.441947
ville46,96.801630,44.991278
ville47,68.411204,87.101233
ville48,10.420675,40.284309
ville49,58.375038,9.259768
ville50,28.928172,95.783614
ville51,35.199594,99.569345
ville52,61.985876,96.618284
ville53,63.506301,50.394028
ville54,72.427528,89.463310
ville55,9.854054,17.086974
ville56,80.768561,77.204420
ville57,74.687518,73.118626
ville58,4.746978,82.453551
ville59,96.831582,48.399002
ville60,42.020148,32.635462
ville61,4.206255,94.529134
ville62,51.158033,13.063917
ville63,65.246576,99.199837
ville64,51.652299,20.197648
ville65,61.870031,49.610924
ville66,10.799648,9.683362
ville67,48.263232,60.145927
ville68,72.587528,78.574830
ville69,7.170230,10.053495
ville70,69.091970,28.740463
ville71,40.960861,29.184843
ville72,9.663480,14.102309
ville73,17.513135,43.266831
ville74,85.622121,50.987890
ville75,53.466682,14.522383
ville76,77.697280,58.180136
ville77,33.545437,98.161311
ville78,97.147398,56.323245
ville79,24.778062,44.882952
ville80,47.773097,22.444613
ville81,26.605363,56.340128
ville82,8.533253,18.391207
ville83,1.016197,79.222669
ville84,95.395150,6.287395
ville85,72.252111,41.225400
ville86,75.295131,85.265768
ville87,61.767246,22.098003
ville88,1.130365,98.036317
ville89,96.373796,54.385386
ville90,55.181165,29.846730
ville91,33.988829,50.252461
ville92,93.109530,91.876542
ville93,69.037575,14.530530
ville94,14.621175,38.091258
ville95,99.778304,73.949338
ville96,66.519372,91.079892
ville97,79.747657,18.877507
ville98,74.252490,61.597677
ville99,72.151464,49.652731
ville100,13.456559,64.379307
ville101,23.013628,90.045106
ville102,88.099458,87.594797
ville103,5.745198,59.539235
ville104,75.915465,11.223058
ville105,25.929354,94.660565
ville106,60.113190,22.385942
ville107,40.530577,97.414597
ville108,47.129145,99.534657
ville109,78.982412,57.396366
ville110,60.724284,93.036760
ville111,68.824773,37.963521
ville112,52.894081,90.825076
ville113,97.045699,47.061417
ville114,61.230728,4.847266
ville115,67.991306,29.881717
ville116,22.021518,15.657040
