ville1,75.695039,6.522731
ville2,27.534781,77.059405
ville3,37.420735,30.287109
ville4,35.443370,96.725307
ville5,62.228225,69.782511
ville6,34.659097,15.443065
ville7,51.600913,56.546061
ville8,69.641750,68.898719
ville9,80.766697,45.884073
ville10,73.613148,16.179734
ville11,32.784033,1.246151
ville12,44.063816,80.549373
ville13,93.309713,56.348944
ville14,56.705989,57.565228
ville15,98.778654,72.845310
ville16,11.117456,51.082552
ville17,44.448592,47.477509
ville18,54.498633,58.518168
ville19,14.849322,72.562179
ville20,52.545637,34.518878
ville21,58.779276,3.295704
ville22,90.895208,75.757172
ville23,50.796746,40.914281
ville24,46.320953,16.253307
ville25,69.328462,3.466965
ville26,69.275729,17.172908
ville27,25.072571,94.703061
ville28,74.342953,82.009215
ville29,28.870903,33.263852
ville30,65.555037,83.503447
ville31,42.431376,44.138939
ville32,43.143089,5.904582
ville33,38.315251,64.428619
ville34,51.801088,20.888545
ville35,73.782881,68.885068
ville36,51.331987,36.701983
ville37,50.229807,12.372319
ville38,41.558953,81.323431
ville39,2.912718,54.055548
ville40,11.594769,73.288701
ville41,63.203128,54.968232
ville42,51.078163,70.681931
ville43,51.209145,72.094816
ville44,97.564737,70.529818
ville45,94.647362,38.219969
ville46,63.016507,18.435704
ville47,48.874303,30.414035
ville48,68.683883,70.023499
ville49,84.943715,49.026004
ville50,80.051046,17.923781
ville51,44.982650,23.401104
ville52,2.347401,52.768917
ville53,87.179978,33.893370
ville54,45.871807,67.461103
ville55,18.763591,59.673690
ville56,35.716195,82.093313
ville57,42.310061,5.187392
ville58,84.501331,13.868769
ville59,92.401119,85.606117
ville60,82.013579,2.225114
ville61,97.490781,27.558374
ville62,73.594926,9.917469
ville63,82.904636,78.217483
ville64,1.236374,79.738236
ville65,60.534404,1.722777
ville66,54.719027,62.682389
ville67,2.905408,31.198769
ville68,57.704056,32.061948
ville69,65.162220,81.428783
ville70,73.563022,73.705519
ville71,68.656689,12.975274
ville72,75.422837,31.617797
ville73,0.321914,10.409766
ville74,56.939869,88.381102
ville75,21.179366,61.612667
ville76,24.096378,87.821079
ville77,8.867597,37.696160
ville78,59.366953,80.379543
ville79,38.975712,64.787278
ville80,79.782609,6.306783
ville81,98.093603,59.189395
ville82,96.158335,33.128243
ville83,86.376216,25.069749
ville84,47.272915,15.885469
ville85,87.075116,71.476407
ville86,3.974963,7.198133
ville87,79.015802,18.587739
ville88,4.130647,23.785819
ville89,68.264371,19.275608
ville90,65.141574,34.439659
ville91,27.341685,31.701212
ville92,2.272744,98.014091
ville93,22.833713,66.217774
ville94,22.121312,92.890235
ville95,6.174726,78.623719
ville96,28.848999,65.123964
ville97,38.461243,18.115908
ville98,74.065908,25.718650
ville99,53.352914,2.429239
ville100,28.217313,48.372314
ville101,93.484665,96.766746
ville102,58.707000,88.548496
ville103,34.568152,86.928105
ville104,0.655631,19.184340
ville105,31.196679,22.576962
ville106,51.007425,81.794612
ville107,22.041671,54.371345
ville108,19.189523,18.305734
ville109,64.466553,89.364520
ville110,49.492946,27.947516
ville111,13.907014,35.176913
ville112,18.377421,69.322796
ville113,8.234921,4.315824
ville114,36.051907,24.402313
ville115,29.681506,57.067794
ville116,38.414655,35.109577
ville117,86.667991,28.927939
ville118,91.874343,32.074416
ville119,74.710909,66.244980
ville120,79.383197,93.392730
ville121,51.608229,79.501452
ville122,80.908595,30.752532
ville123,57.799268,32.290713
ville124,10.014037,5.918310
ville125,69.031921,19.500407
ville126,43.336204,51.587570
ville127,32.281450,54.322508
ville128,98.391220,61.236431
ville129,0.696027,98.128917
ville130,52.702108,64.322172
ville131,62.736903,19.130631
ville132,28.518901,17.168106
ville133,44.356094,92.878825
ville134,14.413027,39.738635
ville135,87.244576,19.591576
ville136,75.610170,80.132497
ville137,86.879421,82.425943
ville138,32.817106,57.092897
ville139,60.314656,8.423905
ville140,80.574220,10.914603
ville141,41.725139,74.411398
ville142,32.359491,65.969559
ville143,50.380834,50.680660
ville144,89.850513,17.578706
ville145,45.304147,26.800791
ville146,40.890430,45.462928
ville147,95.436181,95.891487
ville148,48.224991,17.419439
ville149,68.504289,51.579143
ville150,90.656254,59.662048
ville151,40.041311,74.314157
ville152,98.044540,34.589042
ville153,38.031552,96.292194
ville154,82.906524,9.954976
ville155,13.274852,10.440801
ville156,78.549380,79.423931
ville157,78.011424,38.010062
ville158,35.105253,13.983717
ville159,24.335675,9.686585
ville160,2.434230,12.100338
ville161,70.385633,71.327951
ville162,8.880702,57.957584
ville163,93.107560,58.764739
ville164,58.963499,99.533387
ville165,57.643033,6.463215
ville166,27.252787,37.587057
ville167,25.675245,23.846079
ville168,81.043511,98.288062
ville169,27.465545,13.411344
ville170,4.466244,64.167185
ville171,57.878596,65.565153
ville172,53.527406,35.109892
ville173,91.960965,87.934060
ville174,7.753743,17.158636
ville175,85.193571,48.342694
ville176,95.657143,9.600748
ville177,59.767496,12.306977
ville178,43.363601,12.044961
ville179,39.662843,13.409063
ville180,66.117818,42.159062
ville181,67.360373,25.783741
ville182,47.340810,56.992803
ville183,78.045975,18.707877
ville184,23.294784,15.437815
ville185,63.364078,60.061198
ville186,48.557727,9.716374
ville187,3.101941,34.329654
ville188,78.496561,91.702345
ville189,41.315709,93.129446
