ville1,11.448058,7.515933
ville2,20.285857,44.399594
ville3,23.974414,37.969748
ville4,57.548291,14.128126
ville5,51.414091,16.625497
ville6,24.729404,27.086845
ville7,48.599326,8.875680
ville8,73.560365,29.061561
ville9,37.651784,13.535876
ville10,97.475306,67.465427
ville11,91.435343,53.805494
ville12,8.935437,77.893288
ville13,52.493051,50.712042
ville14,17.285191,12.197250
ville15,99.177515,76.491376
ville16,90.554111,42.947951
ville17,26.212107,46.890677
ville18,91.607132,41.062683
ville19,40.510485,59.725547
ville20,7.261459,43.334715
ville21,26.550232,29.743401
ville22,97.336274,30.754184
ville23,85.567226,28.363045
ville24,97.697185,96.586374
ville25,27.190260,86.693499
ville26,57.634533,63.603018
ville27,75.929358,44.717306
ville28,63.762154,50.524528
ville29,65.744034,59.977068
ville30,34.583246,40.608125
ville31,0.751609,32.295308
ville32,87.247779,73.426822
ville33,84.593471,62.462280
ville34,3.541883,28.421930
ville35,87.372101,62.894451
ville36,67.042578,84.610733
ville37,52.597528,6.655032
ville38,51.123683,35.737701
ville39,43.536177,12.518540
ville40,99.100729,85.948912
ville41,43.364004,18.815553
ville42,33.003366,87.573294
ville43,44.346944,39.096148
ville44,88.952465,24.081228
ville45,33.207373,16.313493
ville46,80.870254,86.355114
ville47,70.398260,83.558737
ville48,71.696895,9.721675
ville49,92.194981,21.048539
ville50,62.802833,27.209122
ville51,3.716238,58.818849
ville52,68.389173,16.823181
ville53,47.203161,43.522746
ville54,86.793528,38.830219
ville55,19.488292,39.719121
ville56,59.261006,99.734966
ville57,45.570282,99.728915
ville58,43.877570,50.324898
ville59,10.563097,33.970738
ville60,46.187058,65.887265
ville61,67.261814,69.302165
ville62,61.482935,43.689468
ville63,88.888863,55.117366
ville64,57.567617,38.942016
ville65,98.466503,26.509896
ville66,51.829557,99.357543
ville67,2.229908,78.060122
ville68,56.472193,28.144795
ville69,29.565568,8.506899
ville70,75.457056,6.742456
ville71,20.452509,45.313929
ville72,91.209330,55.205954
ville73,46.466279,58.757497
ville74,37.247805,23.852185
ville75,83.672256,79.611541
ville76,31.176553,84.321283
ville77,87.803878,19.769343
ville78,63.339940,54.370391
ville79,3.156422,49.992944
ville80,31.403505,98.704262
ville81,22.530384,68.158405
ville82,38.306237,12.917937
ville83,11.760425,57.456172
ville84,65.878975,27.936005
ville85,20.443861,99.976687
ville86,8.175954,13.251728
ville87,21.786435,64.605305
ville88,21.365855,95.920159
ville89,30.107068,9.495874
ville90,97.160352,74.041881
ville91,21.891301,27.098967
ville92,52.333023,61.115287
ville93,64.626150,71.700752
ville94,74.545926,93.386613
ville95,48.811216,70.115528
ville96,31.683160,98.864757
ville97,19.966030,69.066049
ville98,93.093444,21.521659
ville99,14.530179,8.720093
ville100,58.598998,73.365369
ville101,51.749867,60.022363
ville102,95.853401,8.107032
ville103,54.880988,84.762489
ville104,3.154137,11.585036
ville105,9.708192,65.585590
ville106,97.007969,12.940804
ville107,96.099331,41.463864
ville108,83.162393,10.344529
ville109,60.492146,91.490724
ville110,84.597938,37.540640
ville111,45.543540,50.277747
ville112,18.087642,99.002946
ville113,42.517024,83.614079
ville114,1.826446,97.076223
ville115,60.074443,71.167061
ville116,4.793424,63.083796
ville117,49.357019,43.413894
ville118,57.318668,54.857006
ville119,81.703690,93.910985
ville120,61.931460,82.049121
ville121,99.582139,77.016154
ville122,10.501297,95.294141
ville123,8.633638,5.552151
ville124,15.003593,65.389009
ville125,93.069403,17.448562
ville126,57.989684,32.616760
ville127,89.882830,60.727950
ville128,54.647504,60.600594
ville129,14.180905,38.462609
ville130,41.071432,87.552311
ville131,91.689180,20.054859
ville132,62.013292,57.406731
ville133,34.936133,71.585712
ville134,41.054706,6.440084
ville135,38.491981,34.729064
ville136,91.384787,4.113019
ville137,27.506089,94.833750
ville138,70.835399,30.557401
ville139,78.239841,77.008537
ville140,82.483027,92.232147
ville141,45.696897,27.749240
ville142,81.471071,84.290484
ville143,70.168597,23.615332
ville144,2.890493,80.509987
ville145,31.350705,11.305122
ville146,5.191540,54.217063
ville147,26.177991,73.490168
ville148,49.251265,66.010999
ville149,46.865087,61.523097
ville150,18.683294,10.118837
ville151,67.295931,42.710500
ville152,35.376590,74.346474
ville153,41.184393,86.087053
ville154,65.104968,19.202510
ville155,36.585520,92.839203
ville156,48.482136,39.267331
ville157,66.029113,51.301460
ville158,23.636520,58.990294
ville159,49.870501,73.510579
ville160,92.307639,14.493794
ville161,97.194991,56.215750
ville162,18.107676,35.716831
ville163,92.776307,91.390876
ville164,6.452188,41.931406
ville165,41.147837,71.690457
ville166,1.507250,32.352104
ville167,41.819081,53.293740
ville168,7.894148,76.942799
ville169,77.614913,73.835506
ville170,53.349319,42.000277
ville171,98.647502,68.558582
ville172,64.086058,94.373240
ville173,31.037524,47.657780
ville174,84.316268,3.519359
ville175,49.867492,22.943625
ville176,13.504667,72.946560
ville177,12.827621,93.818106
ville178,0.908892,75.747007
ville179,79.954149,89.383125
ville180,62.182225,96.658537
ville181,40.026268,21.492690
ville182,27.643921,11.381918
ville183,95.899923,90.008279
ville184,69.143219,90.081706
ville185,3.234081,55.205937
ville186,46.177486,5.013114
ville187,55.411416,99.662317
ville188,24.561196,0.017566
ville189,95.230214,34.213231
ville190,21.766502,29.601482
ville191,12.113281,87.906261
ville192,40.535151,74.282065
ville193,58.669172,52.767128
ville194,57.118111,84.095333
ville195,90.268724,46.439372
ville196,6.527967,15.543086
ville197,32.640854,94.829350
ville198,96.885602,56.304794
ville199,14.671485,83.642019
ville200,71.410167,90.672370
ville201,30.527210,70.812494
ville202,45.591602,58.055319
ville203,35.738811,62.198937
ville204,77.528146,15.552035
ville205,83.053497,80.118337
ville206,48.891271,15.595191
ville207,8.377138,94.556302
ville208,7.775808,88.006447
ville209,24.362062,53.171712
ville210,56.968256,65.485181
ville211,9.436141,93.219531
ville212,40.653576,64.657686
ville213,1.721262,29.249673
ville214,99.258434,36.505389
ville215,46.074450,73.283345
ville216,73.181881,67.867673
ville217,51.980679,39.269508
ville218,2.614259,37.845914
ville219,76.275653,64.896983
ville220,23.598508,20.122989
ville221,7.070596,35.499267
ville222,36.173715,71.627115
ville223,36.919110,99.489700
ville224,23.383244,2.178748
ville225,18.211368,78.455171
ville226,96.058644,57.631719
ville227,16.308269,93.075609
ville228,21.755281,41.014941
ville229,38.108846,95.381053
ville230,69.361284,55.099210
ville231,52.427654,51.581439
ville232,29.241037,54.111373
ville233,49.840265,65.329553
ville234,93.801706,25.273558
